State,County,Value,Gender,Race/Ethnicity,Lat,Lng,Fast Food Count
OR,Harney County,264.8,Overall,Overall,43.0601,-118.962993,0
HI,Maui County,264.8,Overall,Overall,20.866278,-156.554541,20
CO,Crowley County,264.7,Overall,Overall,38.317336,-103.775266,7
PR,Maunabo Municipio,264.7,Overall,Overall,18.016173,-65.924503,20
CA,San Diego County,264.7,Overall,Overall,33.035423,-116.737646,20
HI,Kalawao County,264.6,Overall,Overall,21.170396,-156.952666,20
TX,Schleicher County,264.5,Overall,Overall,30.892459,-100.537075,2
TX,Mason County,264.4,Overall,Overall,30.722288,-99.224221,6
MN,Winona County,264.2,Overall,Overall,43.986193,-91.78251,20
HI,Hawaii,264.1,Overall,Overall,20.2408,-156.326,0
GA,DeKalb County,263.9,Overall,Overall,33.76995,-84.22092,20
NE,Otoe County,263.7,Overall,Overall,40.652311,-96.128375,15
FL,Seminole County,263.3,Overall,Overall,28.714693,-81.235649,20
CO,Custer County,263.2,Overall,Overall,38.097456,-105.360252,6
CO,Adams County,262.8,Overall,Overall,39.868295,-104.336349,20
WY,Park County,262.7,Overall,Overall,44.519924,-109.591865,0
OR,Tillamook County,262.5,Overall,Overall,45.454795,-123.710488,6
MN,Redwood County,262.4,Overall,Overall,44.405422,-95.25176,12
MI,Ottawa County,262.3,Overall,Overall,42.963376,-86.009062,20
NJ,Somerset County,262.3,Overall,Overall,40.556563,-74.617995,20
TX,Gillespie County,262.2,Overall,Overall,30.324468,-98.949262,20
FL,Indian River County,262.1,Overall,Overall,27.692209,-80.62077,20
WA,Kitsap County,262.1,Overall,Overall,47.611252,-122.685822,20
AK,Sitka,261.9,Overall,Overall,57.237666,-135.284752,20
MT,Lewis and Clark County,261.8,Overall,Overall,47.119832,-112.393834,0
HI,Honolulu County,261.6,Overall,Overall,21.454272,-157.979716,20
MN,Lake County,261.4,Overall,Overall,47.631431,-91.448335,12
WA,Whatcom County,261.2,Overall,Overall,48.824138,-121.703658,7
CO,Morgan County,261.2,Overall,Overall,40.25375,-103.796773,20
NC,Moore County,261.2,Overall,Overall,35.306734,-79.476806,20
OR,Oregon,261.1,Overall,Overall,43.9313,-120.554,1
MN,Sibley County,261.0,Overall,Overall,44.58107,-94.234696,20
NE,Frontier County,260.9,Overall,Overall,40.523563,-100.389678,1
TN,Blount County,260.6,Overall,Overall,35.689824,-83.921847,19
CO,Garfield County,260.6,Overall,Overall,39.592721,-107.899335,15
NH,Carroll County,260.6,Overall,Overall,43.871439,-71.203111,20
FL,Glades County,260.6,Overall,Overall,26.959153,-81.184099,19
ID,Teton County,260.4,Overall,Overall,43.755132,-111.203471,14
MN,Houston County,260.4,Overall,Overall,43.669857,-91.490032,20
WA,Island County,260.4,Overall,Overall,48.151714,-122.555644,20
ND,Steele County,260.4,Overall,Overall,47.459708,-97.728328,2
NE,Lincoln County,260.4,Overall,Overall,41.045585,-100.737883,20
SD,Harding County,260.0,Overall,Overall,45.578119,-103.500253,2
PR,Ponce Municipio,260.0,Overall,Overall,18.060906,-66.616065,20
ID,Kootenai County,259.9,Overall,Overall,47.669654,-116.701428,20
WA,Snohomish County,259.8,Overall,Overall,48.042656,-121.695733,20
VA,Fluvanna County,259.7,Overall,Overall,37.84192,-78.276418,20
KS,Scott County,259.6,Overall,Overall,38.473868,-100.897995,12
VA,Poquoson City,259.5,Overall,Overall,37.136784,-76.356408,20
NE,Hayes County,259.4,Overall,Overall,40.520804,-101.056359,1
TX,Denton County,259.3,Overall,Overall,33.209951,-97.11254,20
CO,Pueblo County,259.2,Overall,Overall,38.165118,-104.508192,20
NM,McKinley County,259.2,Overall,Overall,35.580028,-108.25933,4
NE,Nance County,259.2,Overall,Overall,41.395916,-97.987132,7
CO,Huerfano County,259.1,Overall,Overall,37.673911,-104.966827,17
CO,Logan County,259.1,Overall,Overall,40.720349,-103.107894,17
MA,Norfolk County,259.0,Overall,Overall,42.155308,-71.217711,20
MN,Freeborn County,259.0,Overall,Overall,43.672868,-93.351863,20
CO,Jefferson County,258.9,Overall,Overall,39.577553,-105.242443,20
VA,Fauquier County,258.9,Overall,Overall,38.737504,-77.809053,20
WY,Albany County,258.8,Overall,Overall,41.654878,-105.72791,0
CO,Dolores County,258.7,Overall,Overall,37.75654,-108.503611,3
MN,Norman County,258.6,Overall,Overall,47.328562,-96.458743,2
VA,Frederick County,258.6,Overall,Overall,39.206259,-78.263316,20
NE,Logan County,258.5,Overall,Overall,41.564894,-100.479882,1
SD,Jones County,258.3,Overall,Overall,43.965094,-100.693501,3
IL,Kendall County,258.3,Overall,Overall,41.589352,-88.434876,20
GA,Forsyth County,258.3,Overall,Overall,34.228299,-84.125126,20
AZ,Santa Cruz County,258.2,Overall,Overall,31.529883,-110.845298,20
NE,Johnson County,258.2,Overall,Overall,40.393376,-96.257129,12
PR,Juana Diaz Municipio,258.1,Overall,Overall,18.049298,-66.497357,20
CA,Santa Barbara County,258.1,Overall,Overall,34.672496,-120.012285,20
LA,Lincoln Parish,258.1,Overall,Overall,32.603432,-92.658997,20
HI,Kauai County,257.9,Overall,Overall,22.039971,-159.583922,16
AK,Anchorage,257.9,Overall,Overall,61.159049,-149.103905,20
ND,Ransom County,257.8,Overall,Overall,46.455324,-97.660958,2
CO,El Paso County,257.7,Overall,Overall,38.827873,-104.517767,20
ND,Barnes County,257.5,Overall,Overall,46.936574,-98.076223,11
VA,James City County,257.4,Overall,Overall,37.328142,-76.775796,20
SD,Jerauld County,257.2,Overall,Overall,44.064757,-98.635204,16
MN,Chippewa County,257.2,Overall,Overall,45.024902,-95.567157,15
OR,Deschutes County,257.0,Overall,Overall,43.908179,-121.226531,20
CO,Kit Carson County,257.0,Overall,Overall,39.298237,-102.60032,14
IL,DuPage County,256.8,Overall,Overall,41.856108,-88.09317,20
TX,Irion County,256.6,Overall,Overall,31.307685,-100.981592,0
KS,Greeley County,256.3,Overall,Overall,38.474713,-101.803774,1
ID,Camas County,256.2,Overall,Overall,43.457021,-114.795626,19
MN,Douglas County,256.1,Overall,Overall,45.932778,-95.451884,20
PR,Penuelas Municipio,256.0,Overall,Overall,18.060966,-66.72175,20
MT,Meagher County,255.9,Overall,Overall,46.595526,-110.894632,5
NM,Lincoln County,255.8,Overall,Overall,33.748396,-105.451575,3
OR,Polk County,255.7,Overall,Overall,44.896337,-123.412035,20
PR,Patillas Municipio,255.6,Overall,Overall,18.037453,-66.017921,20
VA,Harrisonburg City,255.3,Overall,Overall,38.42863,-78.875423,20
WA,Skagit County,255.2,Overall,Overall,48.472843,-121.723202,8
CO,Clear Creek County,255.2,Overall,Overall,39.686144,-105.637226,20
CO,Costilla County,255.2,Overall,Overall,37.269675,-105.422874,9
AZ,Maricopa County,255.1,Overall,Overall,33.361136,-112.488734,0
ID,Boise County,255.1,Overall,Overall,43.981208,-115.722098,20
CA,Ventura County,255.0,Overall,Overall,34.472949,-119.076397,20
NM,Sandoval County,254.9,Overall,Overall,35.694759,-106.857838,0
NC,Mecklenburg County,254.8,Overall,Overall,35.245446,-80.829707,20
NE,Lancaster County,254.7,Overall,Overall,40.784954,-96.680075,20
MN,Yellow Medicine County,254.7,Overall,Overall,44.715811,-95.873575,20
TX,Blanco County,254.6,Overall,Overall,30.272461,-98.397174,20
ME,Sagadahoc County,254.6,Overall,Overall,43.990505,-69.862739,20
WI,Green County,254.5,Overall,Overall,42.674461,-89.599197,20
WI,Wood County,254.4,Overall,Overall,44.454675,-90.038005,20
CA,Sonoma County,254.4,Overall,Overall,38.527617,-122.887364,20
OR,Jackson County,254.2,Overall,Overall,42.427688,-122.726079,20
CO,Weld County,254.2,Overall,Overall,40.550109,-104.385488,20
WA,Skamania County,254.0,Overall,Overall,46.019565,-121.912816,8
PR,Yauco Municipio,254.0,Overall,Overall,18.081204,-66.857102,20
CO,Las Animas County,253.8,Overall,Overall,37.312167,-104.025458,0
FL,Sumter County,253.5,Overall,Overall,28.702429,-82.077825,20
TX,Hays County,253.3,Overall,Overall,30.053491,-98.039671,20
MN,Chisago County,253.3,Overall,Overall,45.503275,-92.903582,20
MN,Murray County,253.1,Overall,Overall,44.021722,-95.769105,3
MN,Lincoln County,253.0,Overall,Overall,44.411292,-96.270287,3
VA,Clarke County,252.9,Overall,Overall,39.111281,-77.997002,20
VA,Alexandria City,252.8,Overall,Overall,38.817962,-77.089986,20
WA,Franklin County,252.7,Overall,Overall,46.532125,-118.899579,20
MN,Renville County,252.6,Overall,Overall,44.728012,-94.947465,20
PR,Aguadilla Municipio,252.6,Overall,Overall,18.453308,-67.119764,8
NC,Durham County,252.3,Overall,Overall,36.029183,-78.87741,20
VA,York County,252.1,Overall,Overall,37.238006,-76.561046,20
NC,Transylvania County,251.7,Overall,Overall,35.202363,-82.792783,20
CA,Placer County,251.6,Overall,Overall,39.061511,-120.710638,20
WI,Dane County,251.4,Overall,Overall,43.066511,-89.416993,20
MN,McLeod County,250.7,Overall,Overall,44.824635,-94.27485,20
WA,Chelan County,250.5,Overall,Overall,47.864962,-120.614777,16
ND,Cass County,250.4,Overall,Overall,46.936404,-97.25018,20
VA,Williamsburg City,250.3,Overall,Overall,37.274595,-76.698503,20
NM,San Juan County,250.1,Overall,Overall,36.506785,-108.323387,20
IA,Story County,249.9,Overall,Overall,42.034374,-93.470614,20
ID,Bear Lake County,249.8,Overall,Overall,42.286417,-111.328649,0
KS,Lane County,249.8,Overall,Overall,38.474292,-100.457224,10
IL,Kane County,249.6,Overall,Overall,41.93949,-88.43416,20
FL,Charlotte County,249.5,Overall,Overall,26.905211,-81.890923,20
VA,Rockingham County,249.4,Overall,Overall,38.513883,-78.875415,20
MA,Suffolk County,249.3,Overall,Overall,42.333204,-71.072183,20
IN,Hamilton County,249.2,Overall,Overall,40.079948,-86.058003,20
MN,Aitkin County,249.1,Overall,Overall,46.605745,-93.413853,11
NE,McPherson County,249.1,Overall,Overall,41.565098,-101.057597,0
MN,Swift County,248.8,Overall,Overall,45.284141,-95.685833,7
ID,Lemhi County,248.7,Overall,Overall,44.932242,-113.931504,3
CO,Colorado,248.6,Overall,Overall,38.997,-105.549,2
SD,Buffalo County,248.5,Overall,Overall,44.075884,-99.207434,12
FL,St. Johns County,248.1,Overall,Overall,29.887448,-81.449287,20
CA,San Benito County,247.7,Overall,Overall,36.605701,-121.060133,20
IA,Dallas County,247.6,Overall,Overall,41.684613,-94.046563,20
TX,Fort Bend County,247.6,Overall,Overall,29.53311,-95.773761,20
MN,Olmsted County,247.6,Overall,Overall,44.001276,-92.405536,20
VA,Greene County,247.1,Overall,Overall,38.296966,-78.465694,20
MT,Broadwater County,247.0,Overall,Overall,46.329891,-111.499279,2
SD,Hyde County,246.8,Overall,Overall,44.549239,-99.488427,2
PR,Guayama Municipio,246.8,Overall,Overall,18.005315,-66.136219,20
AZ,Pinal County,246.3,Overall,Overall,32.914678,-111.348484,20
WI,Waukesha County,246.2,Overall,Overall,43.018778,-88.300282,20
PR,Guayanilla Municipio,245.9,Overall,Overall,18.039256,-66.792391,20
WY,Sublette County,245.7,Overall,Overall,42.766173,-109.91727,20
MN,Pine County,245.6,Overall,Overall,46.120189,-92.737542,20
MI,Leelanau County,245.6,Overall,Overall,44.908141,-85.809473,18
VT,Chittenden County,245.6,Overall,Overall,44.462066,-73.077858,20
NM,Mora County,245.5,Overall,Overall,36.022738,-104.934844,0
PR,Adjuntas Municipio,245.4,Overall,Overall,18.179498,-66.751002,20
IA,Ida County,245.3,Overall,Overall,42.388229,-95.524016,14
MN,Clay County,245.3,Overall,Overall,46.890639,-96.490493,20
MN,Kanabec County,245.2,Overall,Overall,45.943983,-93.292135,20
CA,Santa Cruz County,245.1,Overall,Overall,37.052057,-121.982295,20
TX,Presidio County,245.0,Overall,Overall,30.000968,-104.235765,18
MT,Park County,244.8,Overall,Overall,45.48227,-110.527905,8
AK,Matanuska-Susitna,244.7,Overall,Overall,62.31628,-149.600476,15
CO,Gilpin County,244.6,Overall,Overall,39.854241,-105.51357,20
MT,Gallatin County,244.3,Overall,Overall,45.538969,-111.171655,20
OR,Lane County,244.1,Overall,Overall,43.931673,-122.850805,20
WY,Lincoln County,244.1,Overall,Overall,42.255315,-110.658444,2
MN,Morrison County,243.6,Overall,Overall,46.010763,-94.265153,17
WI,Winnebago County,243.4,Overall,Overall,44.071154,-88.643258,20
TX,Collin County,243.3,Overall,Overall,33.190918,-96.565087,20
CO,La Plata County,243.2,Overall,Overall,37.281034,-107.836995,20
WI,Taylor County,243.0,Overall,Overall,45.212923,-90.500045,17
NM,Dona Ana County,242.8,Overall,Overall,32.361279,-106.824089,20
CO,Prowers County,242.6,Overall,Overall,37.95061,-102.384338,20
MN,Nicollet County,242.5,Overall,Overall,44.351699,-94.248936,20
OR,Clackamas County,242.5,Overall,Overall,45.180134,-122.217724,20
NM,Guadalupe County,242.4,Overall,Overall,34.864866,-104.77801,20
MN,Crow Wing County,242.4,Overall,Overall,46.478136,-94.071913,11
MN,Pennington County,242.1,Overall,Overall,48.066362,-96.035189,19
CA,Solano County,242.0,Overall,Overall,38.288602,-121.913023,20
CO,Chaffee County,241.5,Overall,Overall,38.751539,-106.190504,20
CO,Cheyenne County,241.5,Overall,Overall,38.821999,-102.606535,2
UT,San Juan County,241.0,Overall,Overall,37.62455,-109.803448,8
MN,Benton County,241.0,Overall,Overall,45.697787,-93.996299,20
MN,Pope County,240.8,Overall,Overall,45.586842,-95.444182,20
CO,San Juan County,240.7,Overall,Overall,37.757948,-107.67356,20
CO,Broomfield County,240.7,Overall,Overall,39.952,-105.058465,20
VA,Prince William County,240.3,Overall,Overall,38.704735,-77.482983,20
MN,Beltrami County,240.2,Overall,Overall,47.975308,-94.93923,3
WI,Marathon County,240.1,Overall,Overall,44.898394,-89.753082,20
FL,Palm Beach County,239.8,Overall,Overall,26.64388,-80.475176,11
MN,Cass County,239.8,Overall,Overall,46.950132,-94.327961,20
ME,Cumberland County,239.2,Overall,Overall,43.853264,-70.407915,20
PR,Anasco Municipio,239.1,Overall,Overall,18.286706,-67.121245,20
PR,Las Marias Municipio,238.6,Overall,Overall,18.237026,-66.984448,20
MN,Mille Lacs County,238.6,Overall,Overall,45.934015,-93.630433,14
VA,King George County,238.2,Overall,Overall,38.270324,-77.167257,20
CO,Lincoln County,237.7,Overall,Overall,38.983874,-103.511098,5
MA,Middlesex County,237.4,Overall,Overall,42.479929,-71.393454,20
AZ,Coconino County,236.8,Overall,Overall,35.843083,-111.759129,12
WI,St. Croix County,236.8,Overall,Overall,45.033051,-92.452219,20
TX,Tom Green County,236.7,Overall,Overall,31.407797,-100.464066,20
MN,Hubbard County,236.7,Overall,Overall,47.11054,-94.920703,18
WA,Jefferson County,236.5,Overall,Overall,47.743025,-123.610656,4
SD,Hughes County,236.4,Overall,Overall,44.393252,-99.997664,20
NC,Wake County,236.3,Overall,Overall,35.78375,-78.652872,20
MN,Mower County,235.6,Overall,Overall,43.66994,-92.756266,20
VA,Highland County,235.2,Overall,Overall,38.359478,-79.565783,1
CA,San Luis Obispo County,235.2,Overall,Overall,35.390034,-120.400968,20
KS,Riley County,234.7,Overall,Overall,39.291185,-96.730135,20
CO,Jackson County,234.4,Overall,Overall,40.661266,-106.343771,5
CO,Larimer County,234.3,Overall,Overall,40.665696,-105.461306,20
AZ,Yuma County,234.1,Overall,Overall,32.773238,-113.910496,3
WA,King County,234.0,Overall,Overall,47.489873,-121.793879,20
MN,Blue Earth County,233.8,Overall,Overall,44.035733,-94.070804,20
ND,Adams County,233.7,Overall,Overall,46.09537,-102.528197,7
MN,Kandiyohi County,233.4,Overall,Overall,45.152483,-95.005969,20
MT,Madison County,233.4,Overall,Overall,45.294777,-111.914519,20
PR,Mayaguez Municipio,233.4,Overall,Overall,18.176953,-67.309225,20
UT,Cache County,233.4,Overall,Overall,41.724066,-111.733568,11
CA,Nevada County,233.3,Overall,Overall,39.295924,-120.761996,20
WA,San Juan County,232.9,Overall,Overall,48.533638,-123.080701,20
NM,Rio Arriba County,232.7,Overall,Overall,36.510607,-106.687915,2
IA,Sioux County,232.6,Overall,Overall,43.086695,-96.185568,20
NM,Los Alamos County,232.3,Overall,Overall,35.88682,-106.307575,20
TX,Travis County,231.7,Overall,Overall,30.334783,-97.788007,20
PR,Salinas Municipio,231.7,Overall,Overall,18.009397,-66.256402,20
MN,Lyon County,231.3,Overall,Overall,44.413515,-95.839104,20
CO,Washington County,231.3,Overall,Overall,39.965516,-103.196933,2
MN,Stearns County,231.3,Overall,Overall,45.553375,-94.614162,20
NM,Santa Fe County,230.8,Overall,Overall,35.513208,-105.969131,20
PR,Maricao Municipio,230.5,Overall,Overall,18.17214,-66.94286,20
CO,Rio Blanco County,229.7,Overall,Overall,39.971562,-108.213725,4
CO,Mineral County,229.0,Overall,Overall,37.665545,-106.928356,17
CO,Grand County,228.8,Overall,Overall,40.096956,-106.120014,13
CO,San Miguel County,228.3,Overall,Overall,38.003347,-108.400876,1
MN,Minnesota,228.0,Overall,Overall,46.3159,-94.3068,20
NC,Orange County,227.8,Overall,Overall,36.056708,-79.12264,20
CO,Boulder County,226.9,Overall,Overall,40.089231,-105.357986,20
MN,Steele County,226.9,Overall,Overall,44.021722,-93.23063,20
PR,Caguas Municipio,226.4,Overall,Overall,18.214141,-66.050872,20
ND,Oliver County,226.4,Overall,Overall,47.117289,-101.339656,10
CA,Monterey County,226.3,Overall,Overall,36.216903,-121.227026,20
PR,San Sebastian Municipio,226.2,Overall,Overall,18.327261,-66.968276,20
MD,Howard County,226.0,Overall,Overall,39.248357,-76.933934,20
PR,Lajas Municipio,225.7,Overall,Overall,18.010119,-67.040559,20
CA,Alameda County,225.6,Overall,Overall,37.640732,-121.874174,20
PR,San German Municipio,225.4,Overall,Overall,18.106532,-67.039507,20
CA,Contra Costa County,225.3,Overall,Overall,37.913598,-121.912906,20
PR,Sabana Grande Municipio,225.1,Overall,Overall,18.083714,-66.941985,20
SD,Sully County,224.7,Overall,Overall,44.716171,-100.13473,3
GA,McIntosh County,224.0,Overall,Overall,31.50278,-81.413171,20
FL,Martin County,224.0,Overall,Overall,27.075869,-80.447072,20
MN,Cook County,222.8,Overall,Overall,47.898295,-90.537634,20
PR,Toa Baja Municipio,222.4,Overall,Overall,18.433065,-66.211392,20
MN,Meeker County,222.3,Overall,Overall,45.124342,-94.528432,20
CA,San Mateo County,222.3,Overall,Overall,37.423939,-122.322358,20
ND,Sheridan County,221.9,Overall,Overall,47.576905,-100.348446,4
OR,Washington County,221.3,Overall,Overall,45.552547,-123.098517,20
CO,Moffat County,220.9,Overall,Overall,40.614678,-108.204485,0
PR,Aibonito Municipio,219.7,Overall,Overall,18.128461,-66.263826,20
ND,Kidder County,219.5,Overall,Overall,46.982448,-99.785099,4
PR,Vieques Municipio,219.5,Overall,Overall,18.120278,-65.44989,17
PR,Culebra Municipio,219.5,Overall,Overall,18.315076,-65.289488,1
MN,Isanti County,219.2,Overall,Overall,45.564106,-93.297294,20
TX,Williamson County,218.6,Overall,Overall,30.65376,-97.600993,20
PR,Juncos Municipio,218.6,Overall,Overall,18.222674,-65.907612,20
PR,Gurabo Municipio,218.5,Overall,Overall,18.264178,-65.974871,20
PR,Puerto Rico,218.3,Overall,Overall,18.2214,-66.4654,20
CO,Elbert County,218.2,Overall,Overall,39.279258,-104.129632,0
PR,Barceloneta Municipio,217.5,Overall,Overall,18.445496,-66.562877,20
CO,Archuleta County,217.2,Overall,Overall,37.193533,-107.041233,20
MT,Dawson County,216.3,Overall,Overall,47.26624,-104.902781,14
PR,Catano Municipio,216.0,Overall,Overall,18.441319,-66.138216,20
MN,Waseca County,215.7,Overall,Overall,44.024625,-93.593069,20
PR,San Juan Municipio,215.6,Overall,Overall,18.390692,-66.058563,20
PR,San Lorenzo Municipio,215.5,Overall,Overall,18.146143,-65.976341,20
PR,Florida Municipio,215.1,Overall,Overall,18.374151,-66.564134,20
PR,Canovanas Municipio,214.4,Overall,Overall,18.330923,-65.887454,20
KS,Johnson County,213.9,Overall,Overall,38.881482,-94.822354,20
VA,Loudoun County,213.8,Overall,Overall,39.09072,-77.633987,20
OR,Benton County,213.8,Overall,Overall,44.486062,-123.427117,20
CA,San Francisco County,213.5,Overall,Overall,37.746542,-122.430647,20
CO,Hinsdale County,213.4,Overall,Overall,37.828659,-107.301385,20
CO,Ouray County,213.3,Overall,Overall,38.156767,-107.76882,20
